image_path,severity,dark_circles,quality_reject,makeup_suspected,presence,eye,subject_id,source_dataset,source_image_id,license_status,consent_status,annotation_confidence,annotator_id
data/crops/ffhq/right/ffhq_43990_right.jpg,2,0,0,0,1,right,ffhq_43990,ffhq_pd_subset,ffhq_43990,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/right/031_03_right.jpg,1,0,0,0,1,right,london_031,london_faces,031_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_66245_left.jpg,2,0,0,0,1,left,ffhq_66245,ffhq_pd_subset,ffhq_66245,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_69819_left.jpg,0,0,0,1,0,left,ffhq_69819,ffhq_pd_subset,ffhq_69819,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_60347_right.jpg,0,1,0,0,0,right,ffhq_60347,ffhq_pd_subset,ffhq_60347,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_47460_left.jpg,2,0,0,0,1,left,ffhq_47460,ffhq_pd_subset,ffhq_47460,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_53454_left.jpg,3,0,0,0,1,left,ffhq_53454,ffhq_pd_subset,ffhq_53454,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/right/018_08_right.jpg,1,1,0,0,1,right,london_018,london_faces,018_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/017_03_left.jpg,1,0,0,0,1,left,london_017,london_faces,017_03,cc_by_4_0,documented_research_consent,medium,
data/crops/ffhq/left/ffhq_25369_left.jpg,2,0,0,0,1,left,ffhq_25369,ffhq_pd_subset,ffhq_25369,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/013_03_left.jpg,0,0,0,0,0,left,london_013,london_faces,013_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_34602_right.jpg,2,0,0,0,1,right,ffhq_34602,ffhq_pd_subset,ffhq_34602,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/067_03_right.jpg,0,1,0,0,0,right,london_067,london_faces,067_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_48940_left.jpg,1,1,0,0,1,left,ffhq_48940,ffhq_pd_subset,ffhq_48940,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_67183_left.jpg,3,1,0,0,1,left,ffhq_67183,ffhq_pd_subset,ffhq_67183,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/right/070_08_right.jpg,2,1,0,0,1,right,london_070,london_faces,070_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/right/013_08_right.jpg,2,1,0,0,1,right,london_013,london_faces,013_08,cc_by_4_0,documented_research_consent,low,
data/crops/ffhq/right/ffhq_58850_right.jpg,1,1,0,1,1,right,ffhq_58850,ffhq_pd_subset,ffhq_58850,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/092_08_left.jpg,2,1,0,0,1,left,london_092,london_faces,092_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/033_03_right.jpg,1,0,0,0,1,right,london_033,london_faces,033_03,cc_by_4_0,documented_research_consent,medium,
data/crops/london/left/108_03_left.jpg,0,1,0,0,0,left,london_108,london_faces,108_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/083_03_right.jpg,0,0,0,0,0,right,london_083,london_faces,083_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/011_08_left.jpg,1,0,0,1,1,left,london_011,london_faces,011_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/086_03_right.jpg,0,0,0,0,0,right,london_086,london_faces,086_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/119_08_right.jpg,2,1,0,0,1,right,london_119,london_faces,119_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/left/113_08_left.jpg,0,0,0,1,0,left,london_113,london_faces,113_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/082_08_right.jpg,2,1,0,0,1,right,london_082,london_faces,082_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/090_03_right.jpg,0,0,0,0,0,right,london_090,london_faces,090_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/129_03_right.jpg,1,1,0,0,1,right,london_129,london_faces,129_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_27059_right.jpg,2,1,0,0,1,right,ffhq_27059,ffhq_pd_subset,ffhq_27059,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_33795_right.jpg,3,1,0,0,1,right,ffhq_33795,ffhq_pd_subset,ffhq_33795,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_60289_left.jpg,2,1,0,0,1,left,ffhq_60289,ffhq_pd_subset,ffhq_60289,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_48352_right.jpg,3,1,0,0,1,right,ffhq_48352,ffhq_pd_subset,ffhq_48352,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_55464_right.jpg,2,0,0,0,1,right,ffhq_55464,ffhq_pd_subset,ffhq_55464,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_67805_right.jpg,2,0,0,0,1,right,ffhq_67805,ffhq_pd_subset,ffhq_67805,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/left/ffhq_36547_left.jpg,2,1,0,0,1,left,ffhq_36547,ffhq_pd_subset,ffhq_36547,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_33039_right.jpg,1,0,0,0,1,right,ffhq_33039,ffhq_pd_subset,ffhq_33039,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_29805_left.jpg,0,0,0,1,0,left,ffhq_29805,ffhq_pd_subset,ffhq_29805,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_61501_right.jpg,1,1,0,1,1,right,ffhq_61501,ffhq_pd_subset,ffhq_61501,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_22223_left.jpg,2,1,0,0,1,left,ffhq_22223,ffhq_pd_subset,ffhq_22223,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_22500_right.jpg,2,0,0,0,1,right,ffhq_22500,ffhq_pd_subset,ffhq_22500,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_57311_right.jpg,2,1,0,0,1,right,ffhq_57311,ffhq_pd_subset,ffhq_57311,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_42382_right.jpg,2,0,0,0,1,right,ffhq_42382,ffhq_pd_subset,ffhq_42382,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_44272_right.jpg,1,0,0,0,1,right,ffhq_44272,ffhq_pd_subset,ffhq_44272,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/right/122_08_right.jpg,0,1,0,0,0,right,london_122,london_faces,122_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/112_03_right.jpg,1,1,0,0,1,right,london_112,london_faces,112_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_37543_right.jpg,1,1,0,1,1,right,ffhq_37543,ffhq_pd_subset,ffhq_37543,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/117_03_right.jpg,0,0,0,0,0,right,london_117,london_faces,117_03,cc_by_4_0,documented_research_consent,medium,
data/crops/ffhq/left/ffhq_33795_left.jpg,2,0,0,0,1,left,ffhq_33795,ffhq_pd_subset,ffhq_33795,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_46083_left.jpg,2,0,0,0,1,left,ffhq_46083,ffhq_pd_subset,ffhq_46083,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_28736_left.jpg,2,1,0,0,1,left,ffhq_28736,ffhq_pd_subset,ffhq_28736,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/025_03_left.jpg,1,1,0,0,1,left,london_025,london_faces,025_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_53454_right.jpg,1,1,0,0,1,right,ffhq_53454,ffhq_pd_subset,ffhq_53454,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/ffhq/right/ffhq_23631_right.jpg,1,1,0,0,1,right,ffhq_23631,ffhq_pd_subset,ffhq_23631,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_25754_right.jpg,1,0,0,0,1,right,ffhq_25754,ffhq_pd_subset,ffhq_25754,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/105_08_left.jpg,1,0,0,0,1,left,london_105,london_faces,105_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/138_03_right.jpg,0,0,0,0,0,right,london_138,london_faces,138_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_67805_left.jpg,2,0,0,0,1,left,ffhq_67805,ffhq_pd_subset,ffhq_67805,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_67236_left.jpg,1,0,0,0,1,left,ffhq_67236,ffhq_pd_subset,ffhq_67236,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/126_08_left.jpg,1,1,0,0,1,left,london_126,london_faces,126_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/044_08_right.jpg,1,1,0,0,1,right,london_044,london_faces,044_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/right/017_03_right.jpg,0,0,0,0,0,right,london_017,london_faces,017_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_45848_left.jpg,2,0,0,0,1,left,ffhq_45848,ffhq_pd_subset,ffhq_45848,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/027_08_left.jpg,0,0,0,1,0,left,london_027,london_faces,027_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/124_08_right.jpg,1,1,0,0,1,right,london_124,london_faces,124_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/113_03_right.jpg,0,0,0,0,0,right,london_113,london_faces,113_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/119_08_left.jpg,2,1,0,0,1,left,london_119,london_faces,119_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_44970_right.jpg,3,1,0,0,1,right,ffhq_44970,ffhq_pd_subset,ffhq_44970,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_25369_right.jpg,2,1,0,0,1,right,ffhq_25369,ffhq_pd_subset,ffhq_25369,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/029_03_left.jpg,1,1,0,0,1,left,london_029,london_faces,029_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/131_08_right.jpg,0,0,0,0,0,right,london_131,london_faces,131_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_67236_right.jpg,2,0,0,0,1,right,ffhq_67236,ffhq_pd_subset,ffhq_67236,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_69819_right.jpg,1,0,0,1,1,right,ffhq_69819,ffhq_pd_subset,ffhq_69819,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_68947_right.jpg,2,0,0,1,1,right,ffhq_68947,ffhq_pd_subset,ffhq_68947,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/041_03_left.jpg,1,0,0,0,1,left,london_041,london_faces,041_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/090_08_right.jpg,1,1,0,0,1,right,london_090,london_faces,090_08,cc_by_4_0,documented_research_consent,low,
data/crops/london/left/132_03_left.jpg,0,1,0,0,0,left,london_132,london_faces,132_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/096_08_right.jpg,2,1,0,0,1,right,london_096,london_faces,096_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/096_03_left.jpg,0,1,0,0,0,left,london_096,london_faces,096_03,cc_by_4_0,documented_research_consent,medium,
data/crops/london/left/026_03_left.jpg,0,1,0,0,0,left,london_026,london_faces,026_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_66245_right.jpg,2,0,0,1,1,right,ffhq_66245,ffhq_pd_subset,ffhq_66245,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/137_08_left.jpg,2,1,0,0,1,left,london_137,london_faces,137_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_32640_right.jpg,2,0,0,0,1,right,ffhq_32640,ffhq_pd_subset,ffhq_32640,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/130_03_right.jpg,0,0,0,0,0,right,london_130,london_faces,130_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/129_08_left.jpg,2,1,0,0,1,left,london_129,london_faces,129_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_50784_left.jpg,0,0,0,1,0,left,ffhq_50784,ffhq_pd_subset,ffhq_50784,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/094_03_right.jpg,0,0,0,0,0,right,london_094,london_faces,094_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/025_08_right.jpg,2,1,0,0,1,right,london_025,london_faces,025_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_44970_left.jpg,3,1,0,0,1,left,ffhq_44970,ffhq_pd_subset,ffhq_44970,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_47618_left.jpg,2,0,0,0,1,left,ffhq_47618,ffhq_pd_subset,ffhq_47618,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/142_08_left.jpg,2,1,0,0,1,left,london_142,london_faces,142_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_62212_left.jpg,1,0,0,0,1,left,ffhq_62212,ffhq_pd_subset,ffhq_62212,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_44061_right.jpg,3,0,0,0,1,right,ffhq_44061,ffhq_pd_subset,ffhq_44061,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_68947_left.jpg,2,0,0,1,1,left,ffhq_68947,ffhq_pd_subset,ffhq_68947,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/066_03_right.jpg,0,1,0,0,0,right,london_066,london_faces,066_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/027_08_right.jpg,0,1,0,0,0,right,london_027,london_faces,027_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/068_08_left.jpg,0,1,0,0,0,left,london_068,london_faces,068_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_25239_left.jpg,2,0,0,0,1,left,ffhq_25239,ffhq_pd_subset,ffhq_25239,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_32309_left.jpg,0,0,0,0,0,left,ffhq_32309,ffhq_pd_subset,ffhq_32309,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/right/ffhq_28736_right.jpg,2,1,0,0,1,right,ffhq_28736,ffhq_pd_subset,ffhq_28736,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_47898_left.jpg,2,0,0,1,1,left,ffhq_47898,ffhq_pd_subset,ffhq_47898,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_37543_left.jpg,1,1,0,1,1,left,ffhq_37543,ffhq_pd_subset,ffhq_37543,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/left/ffhq_60257_left.jpg,0,0,0,0,0,left,ffhq_60257,ffhq_pd_subset,ffhq_60257,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/left/099_08_left.jpg,2,1,0,0,1,left,london_099,london_faces,099_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_45511_left.jpg,2,0,0,0,1,left,ffhq_45511,ffhq_pd_subset,ffhq_45511,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/008_08_left.jpg,2,1,0,0,1,left,london_008,london_faces,008_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_60257_right.jpg,0,0,0,0,0,right,ffhq_60257,ffhq_pd_subset,ffhq_60257,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_49271_right.jpg,1,0,0,0,1,right,ffhq_49271,ffhq_pd_subset,ffhq_49271,ffhq_pd_prototype_only,none_public_photo,low,
data/crops/london/right/063_03_right.jpg,0,0,0,0,0,right,london_063,london_faces,063_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_59697_right.jpg,2,0,0,0,1,right,ffhq_59697,ffhq_pd_subset,ffhq_59697,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/042_08_right.jpg,1,1,0,0,1,right,london_042,london_faces,042_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/right/009_08_right.jpg,1,0,0,1,1,right,london_009,london_faces,009_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/064_08_left.jpg,2,1,0,1,1,left,london_064,london_faces,064_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_42382_left.jpg,2,0,0,0,1,left,ffhq_42382,ffhq_pd_subset,ffhq_42382,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/right/123_08_right.jpg,1,1,0,0,1,right,london_123,london_faces,123_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/092_03_right.jpg,2,1,0,0,1,right,london_092,london_faces,092_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/022_03_right.jpg,1,0,0,0,1,right,london_022,london_faces,022_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_45848_right.jpg,2,0,0,0,1,right,ffhq_45848,ffhq_pd_subset,ffhq_45848,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/ffhq/right/ffhq_54702_right.jpg,3,1,0,0,1,right,ffhq_54702,ffhq_pd_subset,ffhq_54702,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/070_08_left.jpg,2,1,0,0,1,left,london_070,london_faces,070_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/left/033_08_left.jpg,1,0,0,0,1,left,london_033,london_faces,033_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/left/ffhq_64487_left.jpg,1,0,0,0,1,left,ffhq_64487,ffhq_pd_subset,ffhq_64487,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/033_08_right.jpg,2,0,0,0,1,right,london_033,london_faces,033_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/right/096_03_right.jpg,2,0,0,0,1,right,london_096,london_faces,096_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/118_08_left.jpg,0,0,0,1,0,left,london_118,london_faces,118_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/right/137_08_right.jpg,2,1,0,0,1,right,london_137,london_faces,137_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/right/099_08_right.jpg,2,0,0,0,1,right,london_099,london_faces,099_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_46583_right.jpg,2,1,0,0,1,right,ffhq_46583,ffhq_pd_subset,ffhq_46583,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/104_08_left.jpg,1,0,0,0,1,left,london_104,london_faces,104_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/030_03_left.jpg,0,0,0,0,0,left,london_030,london_faces,030_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/131_08_left.jpg,1,1,0,0,1,left,london_131,london_faces,131_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/left/112_03_left.jpg,1,1,0,0,1,left,london_112,london_faces,112_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/010_03_left.jpg,0,0,0,0,0,left,london_010,london_faces,010_03,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/096_08_left.jpg,1,1,0,0,1,left,london_096,london_faces,096_08,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_59205_right.jpg,1,1,0,0,1,right,ffhq_59205,ffhq_pd_subset,ffhq_59205,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/ffhq/left/ffhq_43990_left.jpg,1,0,0,1,1,left,ffhq_43990,ffhq_pd_subset,ffhq_43990,ffhq_pd_prototype_only,none_public_photo,high,
data/crops/london/right/139_08_right.jpg,2,1,0,1,1,right,london_139,london_faces,139_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/002_03_left.jpg,0,0,0,0,0,left,london_002,london_faces,002_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_50571_right.jpg,1,0,0,1,1,right,ffhq_50571,ffhq_pd_subset,ffhq_50571,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/114_08_left.jpg,1,1,0,0,1,left,london_114,london_faces,114_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/right/086_08_right.jpg,1,0,0,0,1,right,london_086,london_faces,086_08,cc_by_4_0,documented_research_consent,high,
data/crops/london/left/066_08_left.jpg,1,1,0,1,1,left,london_066,london_faces,066_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/right/043_03_right.jpg,1,1,0,0,1,right,london_043,london_faces,043_03,cc_by_4_0,documented_research_consent,medium,
data/crops/ffhq/left/ffhq_25754_left.jpg,2,0,0,1,1,left,ffhq_25754,ffhq_pd_subset,ffhq_25754,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/090_03_left.jpg,1,0,0,0,1,left,london_090,london_faces,090_03,cc_by_4_0,documented_research_consent,low,
data/crops/london/right/003_08_right.jpg,1,0,0,0,1,right,london_003,london_faces,003_08,cc_by_4_0,documented_research_consent,medium,
data/crops/london/left/031_03_left.jpg,1,0,0,0,1,left,london_031,london_faces,031_03,cc_by_4_0,documented_research_consent,high,
data/crops/ffhq/right/ffhq_66892_right.jpg,2,1,0,0,1,right,ffhq_66892,ffhq_pd_subset,ffhq_66892,ffhq_pd_prototype_only,none_public_photo,medium,
data/crops/london/left/100_08_left.jpg,1,0,0,1,1,left,london_100,london_faces,100_08,cc_by_4_0,documented_research_consent,high,
